Apple,Amazon,Microsoft,Google,Facebook,Boeing,UNH,Goldman,MMM,Home Depot
-0.038776751,-0.031635129,-0.022654608,-0.034146446,-0.033029544,0.000526502,-0.001265838,0.016822014,0.004807219,-0.003518035
-0.023895626,-0.013697115,-0.007679116,-0.007296035,-0.007754037,-0.000157803,-0.012178966,-0.002382696,0.002222866,-0.005099292
0.008045507,0.016457499,0.012467868,0.011135857,0.015090211,0.005736829,0.010041843,0.010319584,0.008293633,0.011893852
-0.009754994,-0.00440462,-0.00537878,-0.002769052,-0.002853683,0.006750797,0.0072355,0.010303181,0.004303909,0.017988018
-0.00599354,-0.012596381,-0.005265306,-0.008887639,-0.002994988,0.015958046,-0.006772754,-0.014480523,0.006094961,6.39E-05
-0.013999444,0.024414823,0.001430599,-0.002684858,0.00560745,0.005065145,0.006929853,-0.006361141,0.009228972,-0.000829297
0.028607504,0.007552785,0.012428566,0.01871711,0.014803479,0.013439266,0.007652918,0.019476109,0.00056275,0.013853514
-0.009088356,-0.002592478,-0.013545973,-0.00704011,-0.004055701,-0.003767364,0.001365945,-0.004554819,0,-0.007178354
0.005930498,0.009711918,0.005149444,0.009278065,0.010903146,0.004235367,0.009002977,-0.01159485,-0.002343447,-0.006849795
-0.001645103,-0.000927923,-0.000142243,-0.002459727,-0.00331369,0.001355672,0.008544248,-0.012225366,-0.003006644,-0.007088532
0.004463327,0.002436834,0.013521201,0.008881087,0.010886656,0.013989133,-0.006702288,-0.011739472,0.003204217,-0.026820276
-0.003144641,-0.009723644,-0.009549197,-0.013794682,-0.009544147,-0.011125895,-0.000701813,0.014963839,-0.001362161,0.000727033
-0.014332879,-0.017304122,-0.018715552,-0.026190054,-0.019597591,-0.005450527,-0.002808894,-0.000725847,-0.013310687,0.005415434
0.014610732,0.013872098,0.008524941,0.014191251,0.017665048,0.003670262,0.005958683,0.013346714,0.004004147,0.0065029
-0.01474313,-0.014540632,-0.018767984,-0.024136367,-0.014356643,-0.010820464,-0.002315492,0.00533101,-0.013151571,-0.006982902
0.002366351,-0.008125576,0.006424259,-0.009871537,-0.000397226,0.001468681,0.000809561,-0.011184939,0.001635753,0.008149222
-0.0036106,-0.014814077,-0.011025653,-0.011037347,-0.016889675,0.004247706,0.006633589,0.024245194,0.007877375,0.00397648
0.004111456,0.018602071,0.013349035,0.014476477,0.012868039,0.01621419,0.008572168,0.003343832,-0.000333595,-0.008570713
-0.00943847,-0.006444316,-0.007382789,-0.005506159,-0.010110343,-0.001635121,-0.006958669,-0.005919991,-0.008295174,-0.004191562
0.01015897,0.014111937,0.012979417,0.01312469,0.017605126,0.00441731,0.005456239,-0.006219938,0.007547389,0.00118379
0.006103489,0.018094283,0.007486507,0.011114818,0.013602734,0.007857007,-0.00537361,0.002485763,0.004294125,-0.006897591
0.003240103,-0.002348255,0.000142832,0.001388931,0.011530971,0.011325725,-0.005348924,0.004915053,-0.003943221,-0.003836318
0.001443011,0.012453105,0.016573793,0.014772753,0.023378566,0.00082414,0.003979593,0.001938833,0.007822217,0.013213829
0.013928837,-0.005841974,0.008713703,0.003528131,0.002265582,-0.001017417,-0.006481458,0.013237043,-0.000993963,0.004587342
0.008594257,0.00117925,0.014072885,0.009322625,0.004458157,0.01105581,0.007655914,-0.007812424,0.00322137,-0.002674638
0.003489198,0.008215111,0.00783178,-0.00268832,-0.001500313,0.002350025,-0.002942678,0.002887123,-0.000424956,0.006606502
0.003476964,0.014266735,-0.000681447,0.012565334,0.019595599,-0.003636425,0.002683073,-0.025953141,-0.001747922,-0.011176819
0.006263234,0.002362286,0.007639647,0.005686753,0.007859499,0.012677656,0.012523415,-0.001970296,0.003738597,0.007425971
-0.004502787,0.001782072,0.004874151,-0.002822144,0.00237602,-0.002845263,0.012209928,-0.002557516,0.001650186,-0.040900268
-0.000465473,-0.002945375,-0.005793615,0.00492688,-0.000607828,0.008845427,0.001462137,-0.009536712,-0.00607202,-0.002584668
0.012111447,0.012947543,-0.002574782,0.007626572,0.009548179,0.000188451,-0.004640701,-0.009083437,-0.005493474,-0.014115191
0.004273855,0.000885552,0.008016234,-0.030234423,-0.004337355,0.001319633,-0.002566975,0.015583551,-0.050523782,0.01653073
0.004713925,0.012434299,-0.001887086,-0.003050409,0.001996624,0.098795092,0.001838252,0.003023653,-0.001805672,-0.001905163
-0.018897503,-0.006459013,-0.012018764,-0.014465036,0.029164911,0.032341006,-0.009541292,-0.003464572,0.005125043,0.007089915
-0.007040405,-0.024818377,-0.001640308,0.007964973,0.011792977,0.00112037,0.011750301,0.009617176,-0.001649636,0.002369228
-0.005150572,-0.031626161,-0.004655077,-0.011715005,-0.018556086,0.00493228,0.003452815,0.00769194,0.007260046,0.010264539
0.008875205,0.008514014,-0.001650463,0.000354666,0.003604142,-0.012455698,0.002189619,0.007411316,0.009991576,0.001671229
0.047250826,-0.000301134,-0.004408937,-0.000472699,-0.003296821,-0.006222885,0.004005588,-0.003215789,0.01097555,0.004337631
-0.009991039,-0.009007051,-0.0015223,-0.007244264,-0.00419378,0.001260754,0.009171178,-0.010076468,0.0107589,0.001926825
0.005270852,0.000668782,0.007345708,0.004666267,0.006109491,-0.002266475,0.000564783,0.025893922,0.000144533,0.012998322
0.015474284,0.004748985,-0.00385236,0.001508646,0.01391346,0.010601084,-0.000513249,0.013621162,-0.001011213,0.00392803
0.007997001,-0.002448923,0.005386727,-0.002765351,-0.004360972,-0.00303867,0.000616073,-0.003735144,-0.004868993,0
0.006121829,-0.007910386,-0.004396232,-0.004197234,-0.000292022,-0.015835035,-0.000359095,-0.004481777,0.0002423,0.012455152
-0.031851727,-0.025549665,-0.014626755,-0.016968289,-0.022082014,-0.006103019,-0.011599858,-0.023851841,-0.001210842,-0.008888279
0.013906735,0.011568373,0.015263888,0.007881073,0.004062175,0.008588059,0.002336786,-0.00598674,-0.001212231,0.006498578
0.01504949,0.015816277,0.015034419,0.009055182,0.015885281,0.009664409,0.003574808,0.014320815,0.006748256,-0.004003251
0.010947763,-0.000569509,0.00027323,-0.000487728,0.001464129,0.008517964,0.004078188,0.001011582,-0.000916301,-0.026513662
-0.004022365,-0.004640085,0.005872782,0.005139827,-0.005847953,-0.00660627,-0.003753183,-0.008699808,0.003571844,0.013851026
-0.019198363,-0.018002807,-0.016972069,-0.017239192,-0.018176447,-0.008417809,-0.005522013,-0.018571899,-0.012360539,-0.016945768
-0.002280491,-0.002186239,0.001242955,-0.00034029,0.002995626,0.000764053,-0.009756063,0.003296972,-0.008862878,-0.014565367
-0.001841267,-0.00540444,-0.004690301,-0.004403362,0.002210113,-0.000381737,0.006341012,-0.006122034,0.005011583,0.011594004
0.016347487,0.014276921,0.013998663,0.019886208,0.011085946,0.017269136,0.014372787,0.012636407,0.004448727,0.004758704
0.001251696,-0.009204699,-0.006014246,0.002498132,-0.00548215,-0.006923875,-0.002823562,-0.003756995,-0.00790563,-0.005403174
-0.004438032,-0.005793307,-0.000412495,-0.006170411,-0.005749523,0.002730046,0.002625627,0.001122364,-0.002713737,-0.00570092
0.003704316,-0.007548955,0.001788305,-0.005850571,-0.00846547,-0.011937628,-0.002002578,-0.002331969,4.95E-05,0.009443271
0.010071417,0.000804022,0.000137481,-0.002271034,0.005531493,0.005468651,0.00375596,-0.009529356,0.001632696,0.011627351
0.008918144,0.00849874,0.003020693,0.008185487,0.004843327,0.013955664,0.008406272,0.001639374,0.002271911,-0.004385434
0.002700782,0.014181528,0.013141673,0.00898743,0.011127611,-0.000124658,-0.004320529,0.011183787,0.003794598,0.0010677
0.00397918,0.013445725,0.010268795,0.010499489,0.012064519,-0.003327039,0.015417511,0.005934779,0.003092995,-0.000866591
0.000304946,-0.002396468,-0.011100604,-0.002118521,0.000290766,0.002795558,0.00427355,0.009564667,-0.003719716,0.006071911
-0.012008538,-0.013268571,-0.004463224,-0.009484301,-0.007557278,-0.013855916,-0.002202824,-0.035859756,-0.01267433,0.014259069
-0.001048895,0.002620995,-0.002852679,-0.000689336,0.008024807,-0.010042236,-0.004666066,0.004821367,0.005323888,0.023736457
-0.00401457,0.012058259,0.012806411,0.008773363,0.006508287,0.007203178,0.002732373,-0.013663601,0.011927774,0.008750568
-0.016309079,-0.013854378,-0.004842524,-0.010096706,-0.013047803,0.010452359,-0.002119343,0.006347363,0.00601578,0.010954257
0.018092459,0.012485762,0.010543432,0.002784692,0.014975127,0.007580228,0.009254033,0.017724694,0.018814734,-0.008079605
-0.003962927,0.004724114,-0.001070116,0.003218227,-0.003169777,-4.15E-05,-0.01057215,0.022120739,0.00038177,0.009724124
-0.007522128,0.017321703,0.007096842,0.003240121,0.000520328,0.005611336,0.004355126,0.002699703,-0.000715462,0.000687957
-0.008581252,-0.007392911,-0.005850316,-0.010672814,-0.012077411,0.013640356,-0.003025318,0.001280066,0.009260522,-0.003999594
0.010108662,-0.005462598,0.00722221,-0.005210199,0.003977492,0.015373346,0.002275774,-0.007185451,0.009081009,-0.006148786
-0.007568135,-0.01276865,-0.001991653,-0.005748164,-0.009496644,0.016385536,5.06E-05,0.010256697,0.001921754,-0.003724827
0.000378127,-0.004444736,0.003725257,0.007442621,0.014763891,-0.002449824,-0.017861687,0.00606512,-0.000935639,-0.000950482
-0.016757975,0.003454145,-0.006627725,0.010598734,-0.002028785,0.011883116,0.005651204,0.003844235,-0.01428173,0.006469575
-0.017171861,-0.008795633,-0.009741193,0.000933892,-0.006156688,0.002270404,-0.002758615,0.006527739,-0.000332458,0.003214087
-0.00977885,-0.009900013,0.002695118,-0.00420396,-0.003331237,0.001601323,-0.011167495,-0.001124212,0.001520545,0.004899764
-0.008822317,-0.016029733,-0.015455002,-0.008141964,-0.044974776,-0.008305682,-0.006631077,-0.003332831,-0.000142299,0.007063852
0.017203545,-0.001266242,0,0.004223823,0.008227495,-0.002437939,0.004954376,-0.001389678,0.001423595,0.000993175
0.007117767,0.013072682,0.008053532,0.02122484,0.021131392,0.006227789,0.00928904,0.020961921,-0.007344862,-0.002108445
-0.006159638,0.005815757,0.000270826,0.005304461,0.006261946,-0.003956385,0.008278102,0.003024436,0.00033417,0.008948554
0.005480118,0.005175608,0.008393101,0.010121101,0.012682979,-0.000235997,-0.00127489,0.007304513,0.001670202,0.007390893
-0.002011344,-0.002246813,0.001610992,-0.006088942,-0.008193329,0.00700213,0.008118375,0.014587385,0.013625495,0.002812571
0.004355943,-0.002178949,-0.004691007,0.00474153,0.002891403,-0.002070394,0.006027239,0.004030768,0.008507252,0.007011229
-0.006473206,0.008724309,0.005790438,-0.006379253,-0.009061008,0.001174291,0.009313694,-0.005421742,0.009088038,0.000726523
0.012444541,0.015951073,0.01713747,0.019208168,0.016743896,0.012238164,-0.012869053,0.023927494,-0.000692803,0.005021552
-0.000579211,0.008900486,0.000394955,0.009206558,0.005781307,-0.001197569,0.000808545,-0.000162579,0.000693284,-0.001625309
0.003477086,0.00142482,0.003815719,-0.001930774,0.001567694,-0.00073471,-0.008886193,-0.013088379,0.000738851,-0.000844183
0.000384993,-0.003824436,0,-0.004503607,-0.005275386,0.009830086,-0.008252821,-0.000823683,0.000323066,-0.003319032
0.004169528,0.007901122,0.001704024,0.017119087,0.006702075,0.001954599,0.002979259,-0.000824491,-0.001107248,0.000544859
-0.003513306,0.005959792,0.009160002,-0.001435414,-0.00109993,0.001797772,-0.011983952,-0.01072598,0.004988208,-0.00399391
0.006346112,0.002008141,0.004797686,0.001872768,0.006896563,-0.004467197,-0.002073383,-0.005296068,0.000597455,-0.000729084
0.018408781,0.003390058,0.002064726,0.002344199,0.004489461,-0.003797007,0.003532025,0.016266246,0.004593094,-0.001519964
0.003690278,0.002772401,-0.000772716,0.000181445,0.009110686,-0.004350273,0.055331327,-0.026071509,-0.004434899,-0.005297751
-0.004424474,-0.01202026,0.000257876,0.00063497,-0.000454273,0.005490642,0.006572142,0.025159865,0.002388064,0.00061204
-0.023660581,-0.010421279,0.003865467,-0.00842053,-0.008350855,-0.003845596,-0.009647676,-0.008428629,0.004444042,-0.001284635
0.001731061,-0.003750228,0.011551658,0.003809234,0.002406038,0.022042996,0.020861032,0.019750727,0.009487343,0.001163813
-0.000512008,-0.016898786,0.000253871,-0.019985833,-0.021202378,-0.00917844,-0.002313382,-0.010623861,0.001039262,0.008015649
0.005955025,0.00993484,0.000380626,0.002158053,0.003094523,0.014028679,0.005506883,0.011192241,0.059128766,0.00783055
-0.004391957,-0.003063891,-0.002916681,0.002874729,-0.006984849,-0.028496234,-0.002834376,-0.012783787,0.012912852,0.000241016
0.006393323,-0.000493345,0.0016533,-0.000791118,0.000175844,0.003289045,0.007660357,4.14E-05,-0.019942757,0.009513931
0.035830049,0.132163712,0.064118988,0.048027908,0.042489596,-0.010838067,0.016495406,-4.14E-05,0.007727308,-0.001849073
0.022508469,0.008992257,0.000954466,-0.002119198,0.011187261,0.010879067,-0.015098766,-0.003392563,-0.015847241,-0.012130886
0.013915533,-0.005014131,-0.008463518,-0.000462064,0.001056335,-0.004898801,0.003963861,0.006600588,-0.003592824,0.002843029
-0.012718931,-0.001447574,0,0.008714968,0.014439665,0.002015569,-0.003282229,0.007340717,-4.36E-05,-0.002412746
0.007310276,-0.0085714,0.010459345,7.80E-05,-0.020475232,0.01597671,0.007492988,0.010726347,0.008906203,-0.016144627
0.026113784,0.015883465,0.001070672,0.006727924,0,-0.003350591,0.008384598,-0.010045409,-4.31E-05,0.010325031
0.010144934,0.008150466,0.003922079,-0.006372962,0.006986363,0.008863377,-0.003523289,-0.003723366,-0.008225007,-0.001034054
0.003213741,0.00223976,-0.00236776,0.007242355,0.000444036,0.007800997,0.00273424,-0.015113548,-0.001128849,-0.003410064
0.008180456,0.008645139,0.003441353,0.006309717,-0.003828028,-0.002104218,-0.009073746,0.006004735,-0.000956273,0.002382966
-0.002042665,-0.003310148,-0.005558171,-0.008260774,-0.001447956,-0.005489242,0.003748117,-0.001906711,-0.006265525,-0.004754602
-0.003309632,-0.003347736,-0.002616113,-0.003093365,-0.004684863,-0.007042303,-0.00231609,-0.002657937,-0.004115811,0.005144858
-0.004007611,0.00339456,0.000715313,-0.002256603,0.001737067,0.006018791,0.007533113,0.000499676,0.003385359,0.007555915
-0.015117601,0.006792531,0.001429796,0.000243724,-0.003915629,-0.002515071,-0.004467227,-0.012610729,0.004863746,0.016389465
-0.01319012,-0.00892828,-0.00777238,-0.00496104,-0.000673948,0.00420224,-0.008738489,0.001559554,-0.008415822,-0.015411243
0.011947123,0.009408177,0.002651224,0.011352644,0.009216066,0.003195737,0.006051766,0.007407023,0.008882984,0.012268071
-0.005552379,-0.006515518,-0.009615394,-0.012987867,-0.003285239,-0.005460739,-0.00582589,-0.005639763,-0.000261455,0.001432931
-0.000999093,-0.00315958,0.001577722,-0.000696722,-0.001452486,0.009036701,0.001667487,0.000462209,0.009286718,0.016155944
0.018590372,0.011701867,0.014418956,0.015819228,0.017455499,0.008918156,0.011177199,-0.000461996,0.011231547,0.01413899
0.010511824,0.01462939,-0.007286123,0.001420962,-0.005443781,-0.006891627,-0.006491117,-0.006680108,-0.005731649,-0.004628031
5.71E-05,0.025809546,0.001804796,0.004488614,0.010560093,0.002753161,0.006107383,-0.002030214,-0.000863707,0.001569294
-0.005029531,0.008288327,0.007326475,0.013069235,0.001367765,-0.00112838,-0.000517642,-0.003560054,0.01132341,0.010619146
-0.005858905,-0.001864797,0.012042346,-0.006450259,-0.003332792,0.00907449,0.017608325,0.018289341,0.006965806,0.013837798
-0.020743153,-0.02708609,-0.018143254,-0.024584509,-0.039962685,0.004888217,0.031183497,0.011313158,0.010100516,0.008936658
0.013984001,0.013330216,0.009959215,-0.0002447,0.011705521,0.027850109,0.02719132,0.026019238,0.021553748,0.014499294
-0.004655281,-0.012237114,0.001069305,-0.011004386,-0.011739401,-0.019580933,-0.00609199,0.005289864,-0.008184623,0.003336675
-0.007307721,-0.024433282,-0.037740348,-0.011374313,-0.020731039,0.024283201,-0.023635197,0.00682869,-0.007837414,0.024830946
-0.000942367,0.006719869,0.006289975,0.006478583,0.007931422,-0.008741972,-0.006006755,-0.009255896,-0.004179601,-0.011087054
-0.003713743,0.009443162,0.014585178,0.013162195,0.018688862,0.009907889,-0.000681439,-0.009584022,0.001720887,-0.011211355
0.001834311,0.006456427,-0.003503269,0.012323542,0.023173924,0.013296417,0.000954681,0.010611906,0.006829507,0.006637089
0.000295211,0.001905484,0.020245009,0.005936382,-0.006328406,0.013937696,0.017079369,0.00720149,-0.009030369,0.007747321
0.01948404,0.005955287,0.012713805,0.003905238,0.000223425,-0.009583791,-0.005091327,-0.000878777,0.00491329,-0.006324642
-0.005617691,-0.003285159,0.004106557,-0.00059552,-0.011617438,0.023944129,-0.0012569,0.03018424,-0.011366473,-0.002469074
0.003319751,-0.000815353,-0.002687524,0.000124947,0.00757231,0.006552988,0.008359897,-0.008227188,0.010694031,0.006765598
-0.000290244,0.008701782,-0.007732827,0.008206762,0.000504745,0.00699011,-0.013817736,-0.000313113,-0.004307673,-0.004917193
0.010161368,0.004155813,0.025504713,0.014335335,0.010034161,0.000204196,0.002576342,0.006615083,-0.000336039,0.002470784
0.014082983,0.009701936,-0.005411692,0.01216895,0.003552081,0.007484583,0.00383186,0.011082075,0.001764716,0.011775632
-0.010656474,-0.002687725,-0.006367146,-0.005997327,-0.00724484,0.00374821,-0.002829273,-0.013614228,-0.000125813,0.006766551
-0.001088514,-0.008219786,-0.003611897,-0.005351835,-0.009024545,0.002186567,0.001531294,-0.005068747,-0.006166388,0.007151381
0.003785431,-0.002428615,-0.000233774,-0.001239444,-0.00247345,-0.009634033,-0.003102811,0.022846693,-0.009032599,0.004110816
0,-0.005447943,0.000116956,-0.003300029,-0.001408848,0.000237352,-0.007623241,-0.007815826,-0.000212999,0.000265835
-0.025369974,0.007189586,-0.001286432,-0.003188323,-0.006828397,0.00088098,-0.001818197,-0.004826765,0.00306744,0.011853466
0.00017592,0.00467385,0.003629989,-0.006974275,0.009261833,0.000880204,0.003734034,-0.006867955,0.003185395,-0.000892939
0.002813584,0.003247988,0.000116681,-0.001172113,0.001689016,0.002469491,0.010661515,0.002148842,-0.002032216,-0.002155769
-0.010813617,-0.014020745,-0.002099834,-0.001660075,-0.008205885,-0.004859112,-0.010369459,-0.006783641,-0.001484797,-0.001317366
0.017904533,0.016708457,0.004793045,0.017775206,0.028108301,0.006544346,0.003175203,0.003572033,0.001147165,-0.007914287
-0.000174194,0.012775284,0.00465392,0.016413127,0.017914232,0.003234026,0.0104901,-0.009308876,-4.24E-05,0.005211893
0.00464501,0.004476013,0.008801377,0.003621355,-0.0018411,-0.003794381,0.004340378,0.013975965,0.013071308,0.007936141
0.011385332,0.016162542,0.012398125,0.01457102,0.013671155,0.041021908,0.019068906,-0.005100518,0.007791932,0.010445635
-0.003714246,0.014424703,0.001020471,0.00427312,0.00765316,0.004241758,-0.017356759,-0.014519437,-0.003242412,-0.002389631
-0.000114681,0.004675673,-0.00067959,-0.000614244,-0.002177629,0.026696744,0.004983146,0.008458794,0.006213849,0.005519709
-0.000229557,0.001301193,-0.004534158,-0.003299428,-0.00015968,0.005746876,-0.007437623,0.001535753,-0.000580222,-0.00673226
0.005680277,0.017818356,0.002960595,0.002639224,-0.000372615,0.024542544,0.005307796,0.003145593,0.004851901,0.015015598
0.010326272,0.022339111,0.017257119,0.015142186,-0.044735628,0.024655654,0.014419464,0.007447104,0.008914266,0.008937767
-0.005082051,-0.00026047,-0.013950968,-0.00044553,-0.005463545,-0.003123009,0.018631894,0.005563564,0.001104397,-0.000560013
0.016516191,-0.007556355,0.020260318,0.009110656,-0.00442846,0.047290916,0.023744036,-0.018610223,0.013769701,0.017879925
0.000893349,-0.001297339,-0.000443764,-0.001934611,0.01238737,-0.03091086,0.019838157,-0.010565701,-0.008867011,-0.007456684
-0.004462758,0.000974245,-0.001109913,0.006833102,0.00828693,-0.007143714,0.000781443,0.020520338,0.009230954,0.015126251
-0.00818111,0.025282411,0.017888994,0.016087814,0.02250539,0.000799437,0.000862838,0.021083855,-0.003545803,0.015546697
0.000225923,0.026542389,0.003165523,0.012251072,0.021470632,-0.007130186,0.006774598,-0.005468101,-0.004003165,0.002151881
-0.0159286,-0.003691656,-0.000870464,-0.004897545,-0.014787446,-0.002681782,-0.001468178,0.021492714,0.00560265,0.00644216
-0.017851029,0.015056936,0.005554348,0.005265242,0.004985221,0.025157468,0.001347728,0.012609058,0.018854198,-0.004121785
0.00233771,0.017489821,0.018737115,0.004673711,0.013441455,0.00032069,0.013418814,-0.003308132,0.024845454,0.00905683
-0.020698497,0.011147965,-0.001488379,-0.000221127,-0.021157916,-0.006992559,-0.004266117,0.016185653,-0.010130226,-0.011146986
-0.005894173,0.014206232,-0.012563924,-0.01011417,0.006129686,-0.009125092,-0.043490631,-0.012991846,-0.017460351,-0.015176739
0.002754911,0.009090199,0.024477002,0.005370846,-0.001229136,0.04933228,0.000549359,-0.003904193,-0.004134494,-0.004509162
0.002090451,-0.041967354,-0.007893813,-0.00191462,0.033174579,0.007252296,-0.006588354,0.016200641,-0.01021958,-0.004977634
-0.043390194,0.028740972,-0.026310323,-0.047786186,-0.014552784,-0.022496789,-0.014199477,-0.044778289,-0.011172016,-0.029664731
-0.024984342,-0.027938006,-0.04118533,-0.050454154,-0.047403847,-0.057407341,-0.051147191,-0.042032034,-0.056002015,-0.055988036
0.041791671,0.038014364,0.037840889,0.023489227,0.022343612,0.03657863,0.02345236,0.038497081,0.009462544,0.043307265
-0.021407111,-0.018061557,-0.018832849,-0.029631705,-0.027683369,0.021149294,0.002842289,-0.006184735,-0.001883314,0.001308593
-0.027516604,-0.046782159,-0.051333542,-0.044879683,-0.04773,-0.048353053,-0.041448965,-0.041812561,-0.04417003,-0.0526426
0.012231505,-0.008071103,0.037289755,0.036204977,0.026401672,0.009615876,0.020789081,0.01197479,0.010408827,0.016002604
0.040278767,0.034808902,0.010773297,0.013644425,0.001703498,0.0329598,0.021406568,0.015483421,0.017672335,-0.000325783
0.010017794,0.020400677,0.007853762,0.000152133,-0.018479734,-0.001861509,0.004209316,0.009361621,0.009468121,-0.001847263
0.018437356,0.025832294,0.015658215,0.016728424,0.03678897,0.004924812,0.009442253,0.027589717,0.002766255,0.005279814
0.033578342,0.007380835,0.020372317,0.018528625,0.002450997,0.033666801,-0.012063928,0.019422564,0.01834026,0.003140402
-0.003237252,-0.008941323,-0.007122883,0.004846197,-0.014447688,-0.003983564,0.014821577,-0.000224072,0.00766378,0.009175743
-0.003363608,0.013570906,0.007826123,0.006996631,-0.007611671,-0.004760111,-0.011814941,-0.010200929,-0.006760381,-0.001390563
-0.004538866,0.009922749,-0.013265846,0.008054719,0.010794893,-0.002773433,-0.006750133,-0.005625081,-0.012294309,-0.019549054
0.00835911,0.001631863,0.002623356,-0.004238092,0.006070491,0.010074638,0.008705982,-0.007479187,0.016452821,0.013165098
0.017391322,0.009869817,0.025400571,0.018217502,0.024023621,0.002079122,0.013518957,0.020426185,0.004321994,0.015528079
0.019772139,0.014633301,0.014458806,0.015051572,0.00894757,0.019121899,0.016944736,0.016831038,0.030039681,0.000584168
-0.003240777,-0.006550788,-0.012785602,-0.022260075,-0.018763782,0.003191355,-0.006579524,-0.012276095,-0.013762587,-0.018465582
-0.001513561,0.000310831,-0.0045647,-0.012125708,-0.017304088,-0.006664192,-0.027352477,-0.015906962,-0.021887222,-0.014650215
-0.017516291,-0.012562399,-0.009811256,-0.031872006,-0.01334682,-0.034565504,-0.007561084,-0.023390189,-0.017706272,-0.014429128
0.006914377,0.004553249,0.002154078,0.008789012,0.003864914,-0.014355585,0.003297001,0.005218486,-0.004192954,-0.006568624
0.003461745,0.015570728,0.006340615,0.011131511,0.021401875,0.023442695,0.014165785,0.019370757,0.010591681,0.018379458
-0.00084835,0.009208413,-0.003417343,0.003785765,-0.003436779,-0.010857505,-0.009633077,0.014480069,0.003651033,-0.000550313
-0.00928283,0.004786546,0.005786589,0.013314298,0.021860096,-0.005388051,0.004819204,-0.005919041,0.008174306,-0.011239655
0.01091242,0.00444012,0.006072831,0.014743507,-0.007457465,0.004869752,-0.007902245,0.00373092,0.003268605,-0.003583869
0.017180865,0.017417828,0.022344638,0.03023094,0.015849512,0.016603018,0.003114882,0.016632793,0.021198339,0.023715848
0.009667774,0.012350449,0.002382397,0.003844661,-0.002537391,-0.029137968,-0.01179965,0.009639278,-0.00642222,-0.013449695
-0.009630158,-0.006387653,-0.024387651,-0.022610525,-0.015587736,-0.016037606,0.01871887,-0.017740896,-0.009299383,-0.007567686
-0.008501429,0.001775583,-0.005931689,0.009945742,0.012700665,-0.024832434,-0.00687408,-0.015268385,-0.013806526,-0.005270544
0.001176808,-0.005455722,0.003516326,7.83E-05,-0.001791634,-0.000847771,0.018191467,0.008244091,0.006743743,0.003720199
-0.003526353,-0.006724236,0.004459488,-0.012047858,0.006689845,0.001484881,-0.007059431,0.003713401,0.005723519,0.004998007
-0.015279166,-0.017020003,-0.018076119,-0.031618461,-0.067696787,0.003903541,-0.012332067,-0.018946149,-0.023859707,-0.010393359
-0.000342267,0.026913811,0.002583742,-0.001918482,-0.025556352,0.017693476,0.00768714,0.002513921,0.003843508,0.005985288
-0.022654689,-0.002930977,-0.006979482,-0.006222004,0.007374398,-0.001569691,-0.017461806,-0.005091333,0.007270415,-0.000785813
-0.014129742,-0.023352219,-0.029087372,-0.038317733,-0.026565913,-0.051883842,-0.034153126,-0.035325574,-0.046852354,-0.015335431
-0.023156609,-0.031949864,-0.029067857,-0.026222929,-0.033355571,0.004349106,-0.012360067,-0.029057848,-0.034995717,-0.01990984
0.047471831,0.040319294,0.075705456,0.03097189,0.00420352,0.024828694,0.030675163,0.039223763,0.022659714,0.026658926
-0.025641093,-0.03779899,-0.045958601,-0.045679387,-0.048981614,-0.023862358,-0.005066904,-0.029896508,-0.019841999,-0.009638291
-0.01104909,-0.043839553,-0.000894202,-0.000537238,0.005321232,-0.00342552,0.002477539,0.008533549,0.003103735,0.000457925
0.007808786,0.011121768,0.021031441,0.027106436,0.044174306,0.024560957,-0.020595001,0.009985188,0.013761913,0.019913152
-0.006556231,-0.052061007,-0.030130428,-0.024539942,-0.027536105,-0.016591425,0.014953269,-0.017906723,-0.031432236,-0.029959703
0.010259171,0.014621141,0.013443332,0.006895389,0.004633516,0.025989346,0.033977912,0.013058393,0.017448972,0.004973957
0.019122341,0.013304045,0.029205252,0.011574824,-0.006469765,-0.010217028,0.018746102,0.008141094,0.005685777,0.021178752
0.006934299,0.029193911,0.000541512,0.002604565,0.027337136,0.027363704,0.001223869,0.012627653,0.005101985,0.009524324
-0.025578665,-0.032044099,-0.02327339,-0.020208093,-0.013430394,-0.03055886,-0.022307621,-0.022829412,-0.029359305,-0.026126283
0.009917982,0.000604866,0.005984666,0.008351241,0.004643741,-0.0111614,-0.005492041,0.008881052,0.002638408,-0.011120757
0.018818025,0.021435492,0.023245534,0.015943673,0.045019948,0.038296845,0.018228329,0.017367846,0.019594964,0.005680948
-0.004675304,-0.006384762,-0.010981869,-0.011312128,0.007755781,-0.022309832,-0.021561839,-0.014148163,-0.012213131,-0.003631354
0.009858485,0.015030973,0.018724156,0.012294518,-0.014730711,0.030914061,0.010545382,0.026290776,0.009751333,0.002892466
0.003388011,-0.012226414,-0.005343009,-0.003137974,0.003966614,-0.02429784,0.0001783,-0.014137703,-0.004158527,-0.003230202
0.0062383,0.007485348,0.011710282,0.008462269,0.001884257,0.007561925,0.026930677,0.00765865,0.010114997,0.009432789
0.013763995,0.04323965,0.020176361,0.034856216,0.023236073,0.014920025,0.035732886,-0.016480503,0.010978406,0.002751898
-0.002244191,0.015965908,0.003851325,-0.001936469,-0.01363692,0.012710866,-0.0090128,0.001458825,-0.002589794,0.028243065
